time_s,Ch1,Ch2
0.2685,0.3081665039,0.2946472168
0.268625,0.3763122559,0.191192627
0.26875,0.3999633789,0
0.268875,0.3763122559,-0.191192627
0.269,0.3081665039,-0.2946472168
0.269125,0.2035827637,-0.262878418
0.26925,0.0749206543,-0.1104125977
0.269375,-0.06256103516,0.09268188477
0.2695,-0.1926879883,0.2532653809
0.269625,-0.3000183105,0.2976074219
0.26975,-0.371887207,0.2053527832
0.269875,-0.3997802734,0.0188293457
0.27,-0.3804016113,-0.1763000488
0.270125,-0.3160400391,-0.2905578613
0.27025,-0.2142944336,-0.2714233398
0.270375,-0.08724975586,-0.1277160645
0.2705,0.05010986328,0.07458496094
0.270625,0.1815795898,0.2426757812
0.27075,0.2915649414,0.2993774414
0.270875,0.3670654297,0.2186584473
0.271,0.3991699219,0.03759765625
0.271125,0.3840942383,-0.160736084
0.27125,0.3235778809,-0.2852783203
0.271375,0.224822998,-0.2789001465
0.2715,0.09945678711,-0.1445007324
0.271625,-0.03762817383,0.05618286133
0.27175,-0.1702880859,0.2311401367
0.271875,-0.2828063965,0.299987793
0.272,-0.361907959,0.2311401367
0.272125,-0.3981933594,0.05618286133
0.27225,-0.3874206543,-0.1445007324
0.272375,-0.3308105469,-0.2789001465
0.2725,-0.2350769043,-0.2852783203
0.272625,-0.1115722656,-0.160736084
0.27275,0.02508544922,0.03759765625
0.272875,0.1588439941,0.2186584473
0.273,0.2738037109,0.2993774414
0.273125,0.3563842773,0.2426757812
0.27325,0.3968200684,0.07458496094
0.273375,0.3903503418,-0.1277160645
0.2735,0.3377075195,-0.2714233398
0.273625,0.2451477051,-0.2905578613
0.27375,0.1235961914,-0.1763000488
0.273875,-0.01254272461,0.0188293457
0.274,-0.1472167969,0.2053527832
0.274125,-0.2644958496,0.2976074219
0.27425,-0.3504943848,0.2532653809
0.274375,-0.3950500488,0.09268188477
0.2745,-0.3928833008,-0.1104125977
0.274625,-0.3442687988,-0.262878418
0.27475,-0.2549438477,-0.2946472168
0.274875,-0.1354675293,-0.191192627
0.275,0,0
0.275125,0.1354675293,0.191192627
0.27525,0.2549438477,0.2946472168
0.275375,0.3442687988,0.262878418
0.2755,0.3928833008,0.1104125977
0.275625,0.3950500488,-0.09268188477
0.27575,0.3504943848,-0.2532653809
0.275875,0.2644958496,-0.2976074219
0.276,0.1472167969,-0.2053527832
0.276125,0.01254272461,-0.0188293457
0.27625,-0.1235961914,0.1763000488
0.276375,-0.2451477051,0.2905578613
0.2765,-0.3377075195,0.2714233398
0.276625,-0.3903503418,0.1277160645
0.27675,-0.3968200684,-0.07458496094
0.276875,-0.3563842773,-0.2426757812
0.277,-0.2738037109,-0.2993774414
0.277125,-0.1588439941,-0.2186584473
0.27725,-0.02508544922,-0.03759765625
0.277375,0.1115722656,0.160736084
0.2775,0.2350769043,0.2852783203
0.277625,0.3308105469,0.2789001465
0.27775,0.3874206543,0.1445007324
0.277875,0.3981933594,-0.05618286133
0.278,0.361907959,-0.2311401367
0.278125,0.2828063965,-0.299987793
0.27825,0.1702880859,-0.2311401367
0.278375,0.03762817383,-0.05618286133
0.2785,-0.09945678711,0.1445007324
0.278625,-0.224822998,0.2789001465
0.27875,-0.3235778809,0.2852783203
0.278875,-0.3840942383,0.160736084
0.279,-0.3991699219,-0.03759765625
0.279125,-0.3670654297,-0.2186584473
0.27925,-0.2915649414,-0.2993774414
0.279375,-0.1815795898,-0.2426757812
0.2795,-0.05010986328,-0.07458496094
0.279625,0.08724975586,0.1277160645
0.27975,0.2142944336,0.2714233398
0.279875,0.3160400391,0.2905578613
0.28,0.3804016113,0.1763000488
0.280125,0.3997802734,-0.0188293457
0.28025,0.371887207,-0.2053527832
0.280375,0.3000183105,-0.2976074219
0.2805,0.1926879883,-0.2532653809
0.280625,0.06256103516,-0.09268188477
0.28075,-0.0749206543,0.1104125977
0.280875,-0.2035827637,0.262878418
0.281,-0.3081665039,0.2946472168
0.281125,-0.3763122559,0.191192627
0.28125,-0.3999633789,0
0.281375,-0.3763122559,-0.191192627
0.2815,-0.3081665039,-0.2946472168
0.281625,-0.2035827637,-0.262878418
0.28175,-0.0749206543,-0.1104125977
0.281875,0.06256103516,0.09268188477
0.282,0.1926879883,0.2532653809
0.282125,0.3000183105,0.2976074219
0.28225,0.371887207,0.2053527832
0.282375,0.3997802734,0.0188293457
0.2825,0.3804016113,-0.1763000488
0.282625,0.3160400391,-0.2905578613
0.28275,0.2142944336,-0.2714233398
0.282875,0.08724975586,-0.1277160645
0.283,-0.05010986328,0.07458496094
0.283125,-0.1815795898,0.2426757812
0.28325,-0.2915649414,0.2993774414
0.283375,-0.3670654297,0.2186584473
0.2835,-0.3991699219,0.03759765625
0.283625,-0.3840942383,-0.160736084
0.28375,-0.3235778809,-0.2852783203
0.283875,-0.224822998,-0.2789001465
0.284,-0.09945678711,-0.1445007324
0.284125,0.03762817383,0.05618286133
0.28425,0.1702880859,0.2311401367
0.284375,0.2828063965,0.299987793
0.2845,0.361907959,0.2311401367
0.284625,0.3981933594,0.05618286133
0.28475,0.3874206543,-0.1445007324
0.284875,0.3308105469,-0.2789001465
0.285,0.2350769043,-0.2852783203
0.285125,0.1115722656,-0.160736084
0.28525,-0.02508544922,0.03759765625
0.285375,-0.1588439941,0.2186584473
0.2855,-0.2738037109,0.2993774414
0.285625,-0.3563842773,0.2426757812
0.28575,-0.3968200684,0.07458496094
0.285875,-0.3903503418,-0.1277160645
0.286,-0.3377075195,-0.2714233398
0.286125,-0.2451477051,-0.2905578613
0.28625,-0.1235961914,-0.1763000488
0.286375,0.01254272461,0.0188293457
0.2865,0.1472167969,0.2053527832
0.286625,0.2644958496,0.2976074219
0.28675,0.3504943848,0.2532653809
0.286875,0.3950500488,0.09268188477
0.287,0.3928833008,-0.1104125977
0.287125,0.3442687988,-0.262878418
0.28725,0.2549438477,-0.2946472168
0.287375,0.1354675293,-0.191192627
0.2875,0,0
0.287625,-0.1354675293,0.191192627
0.28775,-0.2549438477,0.2946472168
0.287875,-0.3442687988,0.262878418
0.288,-0.3928833008,0.1104125977
0.288125,-0.3950500488,-0.09268188477
0.28825,-0.3504943848,-0.2532653809
0.288375,-0.2644958496,-0.2976074219
0.2885,-0.1472167969,-0.2053527832
0.288625,-0.01254272461,-0.0188293457
0.28875,0.1235961914,0.1763000488
0.288875,0.2451477051,0.2905578613
0.289,0.3377075195,0.2714233398
0.289125,0.3903503418,0.1277160645
0.28925,0.3968200684,-0.07458496094
0.289375,0.3563842773,-0.2426757812
0.2895,0.2738037109,-0.2993774414
0.289625,0.1588439941,-0.2186584473
0.28975,0.02508544922,-0.03759765625
0.289875,-0.1115722656,0.160736084
0.29,-0.2350769043,0.2852783203
0.290125,-0.3308105469,0.2789001465
0.29025,-0.3874206543,0.1445007324
0.290375,-0.3981933594,-0.05618286133
0.2905,-0.361907959,-0.2311401367
0.290625,-0.2828063965,-0.299987793
0.29075,-0.1702880859,-0.2311401367
0.290875,-0.03762817383,-0.05618286133
0.291,0.09945678711,0.1445007324
0.291125,0.224822998,0.2789001465
0.29125,0.3235778809,0.2852783203
0.291375,0.3840942383,0.160736084
0.2915,0.3991699219,-0.03759765625
0.291625,0.3670654297,-0.2186584473
0.29175,0.2915649414,-0.2993774414
0.291875,0.1815795898,-0.2426757812
0.292,0.05010986328,-0.07458496094
0.292125,-0.08724975586,0.1277160645
0.29225,-0.2142944336,0.2714233398
0.292375,-0.3160400391,0.2905578613
0.2925,-0.3804016113,0.1763000488
0.292625,-0.3997802734,-0.0188293457
0.29275,-0.371887207,-0.2053527832
0.292875,-0.3000183105,-0.2976074219
0.293,-0.1926879883,-0.2532653809
0.293125,-0.06256103516,-0.09268188477
0.29325,0.0749206543,0.1104125977
0.293375,0.2035827637,0.262878418
0.2935,0.3081665039,0.2946472168
0.293625,0.3763122559,0.191192627
0.29375,0.3999633789,0
0.293875,0.3763122559,-0.191192627
0.294,0.3081665039,-0.2946472168
0.294125,0.2035827637,-0.262878418
0.29425,0.0749206543,-0.1104125977
0.294375,-0.06256103516,0.09268188477
0.2945,-0.1926879883,0.2532653809
0.294625,-0.3000183105,0.2976074219
0.29475,-0.371887207,0.2053527832
0.294875,-0.3997802734,0.0188293457
0.295,-0.3804016113,-0.1763000488
0.295125,-0.3160400391,-0.2905578613
0.29525,-0.2142944336,-0.2714233398
0.295375,-0.08724975586,-0.1277160645
0.2955,0.05010986328,0.07458496094
0.295625,0.1815795898,0.2426757812
0.29575,0.2915649414,0.2993774414
0.295875,0.3670654297,0.2186584473
0.296,0.3991699219,0.03759765625
0.296125,0.3840942383,-0.160736084
0.29625,0.3235778809,-0.2852783203
0.296375,0.224822998,-0.2789001465
0.2965,0.09945678711,-0.1445007324
0.296625,-0.03762817383,0.05618286133
0.29675,-0.1702880859,0.2311401367
0.296875,-0.2828063965,0.299987793
0.297,-0.361907959,0.2311401367
0.297125,-0.3981933594,0.05618286133
0.29725,-0.3874206543,-0.1445007324
0.297375,-0.3308105469,-0.2789001465
0.2975,-0.2350769043,-0.2852783203
0.297625,-0.1115722656,-0.160736084
0.29775,0.02508544922,0.03759765625
0.297875,0.1588439941,0.2186584473
0.298,0.2738037109,0.2993774414
0.298125,0.3563842773,0.2426757812
0.29825,0.3968200684,0.07458496094
0.298375,0.3903503418,-0.1277160645
0.2985,0.3377075195,-0.2714233398
0.298625,0.2451477051,-0.2905578613
0.29875,0.1235961914,-0.1763000488
0.298875,-0.01254272461,0.0188293457
0.299,-0.1472167969,0.2053527832
0.299125,-0.2644958496,0.2976074219
0.29925,-0.3504943848,0.2532653809
0.299375,-0.3950500488,0.09268188477
0.2995,-0.3928833008,-0.1104125977
0.299625,-0.3442687988,-0.262878418
0.29975,-0.2549438477,-0.2946472168
0.299875,-0.1354675293,-0.191192627
0.3,0,0
0.300125,0.1354675293,0.191192627
0.30025,0.2549438477,0.2946472168
0.300375,0.3442687988,0.262878418
0.3005,0.3928833008,0.1104125977
0.300625,0.3950500488,-0.09268188477
0.30075,0.3504943848,-0.2532653809
0.300875,0.2644958496,-0.2976074219
0.301,0.1472167969,-0.2053527832
0.301125,0.01254272461,-0.0188293457
0.30125,-0.1235961914,0.1763000488
0.301375,-0.2451477051,0.2905578613
0.3015,-0.3377075195,0.2714233398
0.301625,-0.3903503418,0.1277160645
0.30175,-0.3968200684,-0.07458496094
0.301875,-0.3563842773,-0.2426757812
0.302,-0.2738037109,-0.2993774414
0.302125,-0.1588439941,-0.2186584473
0.30225,-0.02508544922,-0.03759765625
0.302375,0.1115722656,0.160736084
0.3025,0.2350769043,0.2852783203
0.302625,0.3308105469,0.2789001465
0.30275,0.3874206543,0.1445007324
0.302875,0.3981933594,-0.05618286133
0.303,0.361907959,-0.2311401367
0.303125,0.2828063965,-0.299987793
0.30325,0.1702880859,-0.2311401367
0.303375,0.03762817383,-0.05618286133
0.3035,-0.09945678711,0.1445007324
0.303625,-0.224822998,0.2789001465
0.30375,-0.3235778809,0.2852783203
0.303875,-0.3840942383,0.160736084
0.304,-0.3991699219,-0.03759765625
0.304125,-0.3670654297,-0.2186584473
0.30425,-0.2915649414,-0.2993774414
0.304375,-0.1815795898,-0.2426757812
0.3045,-0.05010986328,-0.07458496094
0.304625,0.08724975586,0.1277160645
0.30475,0.2142944336,0.2714233398
0.304875,0.3160400391,0.2905578613
0.305,0.3804016113,0.1763000488
0.305125,0.3997802734,-0.0188293457
0.30525,0.371887207,-0.2053527832
0.305375,0.3000183105,-0.2976074219
0.3055,0.1926879883,-0.2532653809
0.305625,0.06256103516,-0.09268188477
0.30575,-0.0749206543,0.1104125977
0.305875,-0.2035827637,0.262878418
0.306,-0.3081665039,0.2946472168
0.306125,-0.3763122559,0.191192627
0.30625,-0.3999633789,0
0.306375,-0.3763122559,-0.191192627
0.3065,-0.3081665039,-0.2946472168
0.306625,-0.2035827637,-0.262878418
0.30675,-0.0749206543,-0.1104125977
0.306875,0.06256103516,0.09268188477
0.307,0.1926879883,0.2532653809
0.307125,0.3000183105,0.2976074219
0.30725,0.371887207,0.2053527832
0.307375,0.3997802734,0.0188293457
0.3075,0.3804016113,-0.1763000488
0.307625,0.3160400391,-0.2905578613
0.30775,0.2142944336,-0.2714233398
0.307875,0.08724975586,-0.1277160645
0.308,-0.05010986328,0.07458496094
0.308125,-0.1815795898,0.2426757812
0.30825,-0.2915649414,0.2993774414
0.308375,-0.3670654297,0.2186584473
0.3085,-0.3991699219,0.03759765625
0.308625,-0.3840942383,-0.160736084
0.30875,-0.3235778809,-0.2852783203
0.308875,-0.224822998,-0.2789001465
0.309,-0.09945678711,-0.1445007324
0.309125,0.03762817383,0.05618286133
0.30925,0.1702880859,0.2311401367
0.309375,0.2828063965,0.299987793
0.3095,0.361907959,0.2311401367
0.309625,0.3981933594,0.05618286133
0.30975,0.3874206543,-0.1445007324
0.309875,0.3308105469,-0.2789001465
0.31,0.2350769043,-0.2852783203
0.310125,0.1115722656,-0.160736084
0.31025,-0.02508544922,0.03759765625
0.310375,-0.1588439941,0.2186584473
0.3105,-0.2738037109,0.2993774414
0.310625,-0.3563842773,0.2426757812
0.31075,-0.3968200684,0.07458496094
0.310875,-0.3903503418,-0.1277160645
0.311,-0.3377075195,-0.2714233398
0.311125,-0.2451477051,-0.2905578613
0.31125,-0.1235961914,-0.1763000488
0.311375,0.01254272461,0.0188293457
0.3115,0.1472167969,0.2053527832
0.311625,0.2644958496,0.2976074219
0.31175,0.3504943848,0.2532653809
0.311875,0.3950500488,0.09268188477
0.312,0.3928833008,-0.1104125977
0.312125,0.3442687988,-0.262878418
0.31225,0.2549438477,-0.2946472168
0.312375,0.1354675293,-0.191192627
0.3125,0,0
0.312625,-0.1354675293,0.191192627
0.31275,-0.2549438477,0.2946472168
0.312875,-0.3442687988,0.262878418
0.313,-0.3928833008,0.1104125977
0.313125,-0.3950500488,-0.09268188477
0.31325,-0.3504943848,-0.2532653809
0.313375,-0.2644958496,-0.2976074219
0.3135,-0.1472167969,-0.2053527832
0.313625,-0.01254272461,-0.0188293457
0.31375,0.1235961914,0.1763000488
0.313875,0.2451477051,0.2905578613
0.314,0.3377075195,0.2714233398
0.314125,0.3903503418,0.1277160645
0.31425,0.3968200684,-0.07458496094
0.314375,0.3563842773,-0.2426757812
0.3145,0.2738037109,-0.2993774414
0.314625,0.1588439941,-0.2186584473
0.31475,0.02508544922,-0.03759765625
0.314875,-0.1115722656,0.160736084
0.315,-0.2350769043,0.2852783203
0.315125,-0.3308105469,0.2789001465
0.31525,-0.3874206543,0.1445007324
0.315375,-0.3981933594,-0.05618286133
0.3155,-0.361907959,-0.2311401367
0.315625,-0.2828063965,-0.299987793
0.31575,-0.1702880859,-0.2311401367
0.315875,-0.03762817383,-0.05618286133
0.316,0.09945678711,0.1445007324
0.316125,0.224822998,0.2789001465
0.31625,0.3235778809,0.2852783203
0.316375,0.3840942383,0.160736084
0.3165,0.3991699219,-0.03759765625
0.316625,0.3670654297,-0.2186584473
0.31675,0.2915649414,-0.2993774414
0.316875,0.1815795898,-0.2426757812
0.317,0.05010986328,-0.07458496094
0.317125,-0.08724975586,0.1277160645
0.31725,-0.2142944336,0.2714233398
0.317375,-0.3160400391,0.2905578613
0.3175,-0.3804016113,0.1763000488
0.317625,-0.3997802734,-0.0188293457
0.31775,-0.371887207,-0.2053527832
0.317875,-0.3000183105,-0.2976074219
0.318,-0.1926879883,-0.2532653809
0.318125,-0.06256103516,-0.09268188477
0.31825,0.0749206543,0.1104125977
0.318375,0.2035827637,0.262878418
0.3185,0.3081665039,0.2946472168
0.318625,0.3763122559,0.191192627
0.31875,0.3999633789,0
0.318875,0.3763122559,-0.191192627
0.319,0.3081665039,-0.2946472168
0.319125,0.2035827637,-0.262878418
0.31925,0.0749206543,-0.1104125977
0.319375,-0.06256103516,0.09268188477
0.3195,-0.1926879883,0.2532653809
0.319625,-0.3000183105,0.2976074219
0.31975,-0.371887207,0.2053527832
0.319875,-0.3997802734,0.0188293457
0.32,-0.3804016113,-0.1763000488
0.320125,-0.3160400391,-0.2905578613
0.32025,-0.2142944336,-0.2714233398
0.320375,-0.08724975586,-0.1277160645
0.3205,0.05010986328,0.07458496094
0.320625,0.1815795898,0.2426757812
0.32075,0.2915649414,0.2993774414
0.320875,0.3670654297,0.2186584473
0.321,0.3991699219,0.03759765625
0.321125,0.3840942383,-0.160736084
0.32125,0.3235778809,-0.2852783203
0.321375,0.224822998,-0.2789001465
0.3215,0.09945678711,-0.1445007324
0.321625,-0.03762817383,0.05618286133
0.32175,-0.1702880859,0.2311401367
0.321875,-0.2828063965,0.299987793
0.322,-0.361907959,0.2311401367
0.322125,-0.3981933594,0.05618286133
0.32225,-0.3874206543,-0.1445007324
0.322375,-0.3308105469,-0.2789001465
0.3225,-0.2350769043,-0.2852783203
0.322625,-0.1115722656,-0.160736084
0.32275,0.02508544922,0.03759765625
0.322875,0.1588439941,0.2186584473
0.323,0.2738037109,0.2993774414
0.323125,0.3563842773,0.2426757812
0.32325,0.3968200684,0.07458496094
0.323375,0.3903503418,-0.1277160645
0.3235,0.3377075195,-0.2714233398
0.323625,0.2451477051,-0.2905578613
0.32375,0.1235961914,-0.1763000488
0.323875,-0.01254272461,0.0188293457
0.324,-0.1472167969,0.2053527832
0.324125,-0.2644958496,0.2976074219
0.32425,-0.3504943848,0.2532653809
0.324375,-0.3950500488,0.09268188477
0.3245,-0.3928833008,-0.1104125977
0.324625,-0.3442687988,-0.262878418
0.32475,-0.2549438477,-0.2946472168
0.324875,-0.1354675293,-0.191192627
0.325,0,0
0.325125,0.1354675293,0.191192627
0.32525,0.2549438477,0.2946472168
0.325375,0.3442687988,0.262878418
0.3255,0.3928833008,0.1104125977
0.325625,0.3950500488,-0.09268188477
0.32575,0.3504943848,-0.2532653809
0.325875,0.2644958496,-0.2976074219
0.326,0.1472167969,-0.2053527832
0.326125,0.01254272461,-0.0188293457
0.32625,-0.1235961914,0.1763000488
0.326375,-0.2451477051,0.2905578613
0.3265,-0.3377075195,0.2714233398
0.326625,-0.3903503418,0.1277160645
0.32675,-0.3968200684,-0.07458496094
0.326875,-0.3563842773,-0.2426757812
0.327,-0.2738037109,-0.2993774414
0.327125,-0.1588439941,-0.2186584473
0.32725,-0.02508544922,-0.03759765625
0.327375,0.1115722656,0.160736084
0.3275,0.2350769043,0.2852783203
0.327625,0.3308105469,0.2789001465
0.32775,0.3874206543,0.1445007324
0.327875,0.3981933594,-0.05618286133
0.328,0.361907959,-0.2311401367
0.328125,0.2828063965,-0.299987793
0.32825,0.1702880859,-0.2311401367
0.328375,0.03762817383,-0.05618286133
0.3285,-0.09945678711,0.1445007324
0.328625,-0.224822998,0.2789001465
0.32875,-0.3235778809,0.2852783203
0.328875,-0.3840942383,0.160736084
0.329,-0.3991699219,-0.03759765625
0.329125,-0.3670654297,-0.2186584473
0.32925,-0.2915649414,-0.2993774414
0.329375,-0.1815795898,-0.2426757812
0.3295,-0.05010986328,-0.07458496094
0.329625,0.08724975586,0.1277160645
0.32975,0.2142944336,0.2714233398
0.329875,0.3160400391,0.2905578613
0.33,0.3804016113,0.1763000488
0.330125,0.3997802734,-0.0188293457
0.33025,0.371887207,-0.2053527832
0.330375,0.3000183105,-0.2976074219
0.3305,0.1926879883,-0.2532653809
0.330625,0.06256103516,-0.09268188477
0.33075,-0.0749206543,0.1104125977
0.330875,-0.2035827637,0.262878418
0.331,-0.3081665039,0.2946472168
0.331125,-0.3763122559,0.191192627
0.33125,-0.3999633789,0
0.331375,-0.3763122559,-0.191192627
0.3315,-0.3081665039,-0.2946472168
0.331625,-0.2035827637,-0.262878418
0.33175,-0.0749206543,-0.1104125977
0.331875,0.06256103516,0.09268188477
0.332,0.1926879883,0.2532653809
0.332125,0.3000183105,0.2976074219
0.33225,0.371887207,0.2053527832
0.332375,0.3997802734,0.0188293457
0.3325,0.3804016113,-0.1763000488
0.332625,0.3160400391,-0.2905578613
0.33275,0.2142944336,-0.2714233398
0.332875,0.08724975586,-0.1277160645
0.333,-0.05010986328,0.07458496094
0.333125,-0.1815795898,0.2426757812
0.33325,-0.2915649414,0.2993774414
0.333375,-0.3670654297,0.2186584473
0.3335,-0.3991699219,0.03759765625
0.333625,-0.3840942383,-0.160736084
0.33375,-0.3235778809,-0.2852783203
0.333875,-0.224822998,-0.2789001465
0.334,-0.09945678711,-0.1445007324
0.334125,0.03762817383,0.05618286133
0.33425,0.1702880859,0.2311401367
0.334375,0.2828063965,0.299987793
0.3345,0.361907959,0.2311401367
0.334625,0.3981933594,0.05618286133
0.33475,0.3874206543,-0.1445007324
0.334875,0.3308105469,-0.2789001465
0.335,0.2350769043,-0.2852783203
0.335125,0.1115722656,-0.160736084
0.33525,-0.02508544922,0.03759765625
0.335375,-0.1588439941,0.2186584473
0.3355,-0.2738037109,0.2993774414
0.335625,-0.3563842773,0.2426757812
0.33575,-0.3968200684,0.07458496094
0.335875,-0.3903503418,-0.1277160645
0.336,-0.3377075195,-0.2714233398
0.336125,-0.2451477051,-0.2905578613
0.33625,-0.1235961914,-0.1763000488
0.336375,0.01254272461,0.0188293457
0.3365,0.1472167969,0.2053527832
0.336625,0.2644958496,0.2976074219
0.33675,0.3504943848,0.2532653809
0.336875,0.3950500488,0.09268188477
0.337,0.3928833008,-0.1104125977
0.337125,0.3442687988,-0.262878418
0.33725,0.2549438477,-0.2946472168
0.337375,0.1354675293,-0.191192627
0.3375,0,0
0.337625,-0.1354675293,0.191192627
0.33775,-0.2549438477,0.2946472168
0.337875,-0.3442687988,0.262878418
0.338,-0.3928833008,0.1104125977
0.338125,-0.3950500488,-0.09268188477
0.33825,-0.3504943848,-0.2532653809
0.338375,-0.2644958496,-0.2976074219
0.3385,-0.1472167969,-0.2053527832
0.338625,-0.01254272461,-0.0188293457
0.33875,0.1235961914,0.1763000488
0.338875,0.2451477051,0.2905578613
0.339,0.3377075195,0.2714233398
0.339125,0.3903503418,0.1277160645
0.33925,0.3968200684,-0.07458496094
0.339375,0.3563842773,-0.2426757812
0.3395,0.2738037109,-0.2993774414
0.339625,0.1588439941,-0.2186584473
0.33975,0.02508544922,-0.03759765625
0.339875,-0.1115722656,0.160736084
0.34,-0.2350769043,0.2852783203
0.340125,-0.3308105469,0.2789001465
0.34025,-0.3874206543,0.1445007324
0.340375,-0.3981933594,-0.05618286133
0.3405,-0.361907959,-0.2311401367
0.340625,-0.2828063965,-0.299987793
0.34075,-0.1702880859,-0.2311401367
0.340875,-0.03762817383,-0.05618286133
0.341,0.09945678711,0.1445007324
0.341125,0.224822998,0.2789001465
0.34125,0.3235778809,0.2852783203
0.341375,0.3840942383,0.160736084
0.3415,0.3991699219,-0.03759765625
0.341625,0.3670654297,-0.2186584473
0.34175,0.2915649414,-0.2993774414
0.341875,0.1815795898,-0.2426757812
0.342,0.05010986328,-0.07458496094
0.342125,-0.08724975586,0.1277160645
0.34225,-0.2142944336,0.2714233398
0.342375,-0.3160400391,0.2905578613
0.3425,-0.3804016113,0.1763000488
0.342625,-0.3997802734,-0.0188293457
0.34275,-0.371887207,-0.2053527832
0.342875,-0.3000183105,-0.2976074219
0.343,-0.1926879883,-0.2532653809
0.343125,-0.06256103516,-0.09268188477
0.34325,0.0749206543,0.1104125977
0.343375,0.2035827637,0.262878418
0.3435,0.3081665039,0.2946472168
0.343625,0.3763122559,0.191192627
0.34375,0.3999633789,0
0.343875,0.3763122559,-0.191192627
0.344,0.3081665039,-0.2946472168
0.344125,0.2035827637,-0.262878418
0.34425,0.0749206543,-0.1104125977
0.344375,-0.06256103516,0.09268188477
0.3445,-0.1926879883,0.2532653809
0.344625,-0.3000183105,0.2976074219
0.34475,-0.371887207,0.2053527832
0.344875,-0.3997802734,0.0188293457
0.345,-0.3804016113,-0.1763000488
0.345125,-0.3160400391,-0.2905578613
0.34525,-0.2142944336,-0.2714233398
0.345375,-0.08724975586,-0.1277160645
0.3455,0.05010986328,0.07458496094
0.345625,0.1815795898,0.2426757812
0.34575,0.2915649414,0.2993774414
0.345875,0.3670654297,0.2186584473
0.346,0.3991699219,0.03759765625
0.346125,0.3840942383,-0.160736084
0.34625,0.3235778809,-0.2852783203
0.346375,0.224822998,-0.2789001465
0.3465,0.09945678711,-0.1445007324
0.346625,-0.03762817383,0.05618286133
0.34675,-0.1702880859,0.2311401367
0.346875,-0.2828063965,0.299987793
0.347,-0.361907959,0.2311401367
0.347125,-0.3981933594,0.05618286133
0.34725,-0.3874206543,-0.1445007324
0.347375,-0.3308105469,-0.2789001465
0.3475,-0.2350769043,-0.2852783203
0.347625,-0.1115722656,-0.160736084
0.34775,0.02508544922,0.03759765625
0.347875,0.1588439941,0.2186584473
0.348,0.2738037109,0.2993774414
0.348125,0.3563842773,0.2426757812
0.34825,0.3968200684,0.07458496094
0.348375,0.3903503418,-0.1277160645
0.3485,0.3377075195,-0.2714233398
0.348625,0.2451477051,-0.2905578613
0.34875,0.1235961914,-0.1763000488
0.348875,-0.01254272461,0.0188293457
0.349,-0.1472167969,0.2053527832
0.349125,-0.2644958496,0.2976074219
0.34925,-0.3504943848,0.2532653809
0.349375,-0.3950500488,0.09268188477
0.3495,-0.3928833008,-0.1104125977
0.349625,-0.3442687988,-0.262878418
0.34975,-0.2549438477,-0.2946472168
0.349875,-0.1354675293,-0.191192627
0.35,0,0
0.350125,0.1354675293,0.191192627
0.35025,0.2549438477,0.2946472168
0.350375,0.3442687988,0.262878418
0.3505,0.3928833008,0.1104125977
0.350625,0.3950500488,-0.09268188477
0.35075,0.3504943848,-0.2532653809
0.350875,0.2644958496,-0.2976074219
0.351,0.1472167969,-0.2053527832
0.351125,0.01254272461,-0.0188293457
0.35125,-0.1235961914,0.1763000488
0.351375,-0.2451477051,0.2905578613
0.3515,-0.3377075195,0.2714233398
0.351625,-0.3903503418,0.1277160645
0.35175,-0.3968200684,-0.07458496094
0.351875,-0.3563842773,-0.2426757812
0.352,-0.2738037109,-0.2993774414
0.352125,-0.1588439941,-0.2186584473
0.35225,-0.02508544922,-0.03759765625
0.352375,0.1115722656,0.160736084
0.3525,0.2350769043,0.2852783203
0.352625,0.3308105469,0.2789001465
0.35275,0.3874206543,0.1445007324
0.352875,0.3981933594,-0.05618286133
0.353,0.361907959,-0.2311401367
0.353125,0.2828063965,-0.299987793
0.35325,0.1702880859,-0.2311401367
0.353375,0.03762817383,-0.05618286133
0.3535,-0.09945678711,0.1445007324
0.353625,-0.224822998,0.2789001465
0.35375,-0.3235778809,0.2852783203
0.353875,-0.3840942383,0.160736084
0.354,-0.3991699219,-0.03759765625
0.354125,-0.3670654297,-0.2186584473
0.35425,-0.2915649414,-0.2993774414
0.354375,-0.1815795898,-0.2426757812
0.3545,-0.05010986328,-0.07458496094
0.354625,0.08724975586,0.1277160645
0.35475,0.2142944336,0.2714233398
0.354875,0.3160400391,0.2905578613
0.355,0.3804016113,0.1763000488
0.355125,0.3997802734,-0.0188293457
0.35525,0.371887207,-0.2053527832
0.355375,0.3000183105,-0.2976074219
0.3555,0.1926879883,-0.2532653809
0.355625,0.06256103516,-0.09268188477
0.35575,-0.0749206543,0.1104125977
0.355875,-0.2035827637,0.262878418
0.356,-0.3081665039,0.2946472168
0.356125,-0.3763122559,0.191192627
0.35625,-0.3999633789,0
0.356375,-0.3763122559,-0.191192627
0.3565,-0.3081665039,-0.2946472168
0.356625,-0.2035827637,-0.262878418
0.35675,-0.0749206543,-0.1104125977
0.356875,0.06256103516,0.09268188477
0.357,0.1926879883,0.2532653809
0.357125,0.3000183105,0.2976074219
0.35725,0.371887207,0.2053527832
0.357375,0.3997802734,0.0188293457
0.3575,0.3804016113,-0.1763000488
0.357625,0.3160400391,-0.2905578613
0.35775,0.2142944336,-0.2714233398
0.357875,0.08724975586,-0.1277160645
0.358,-0.05010986328,0.07458496094
