time_s,Vibration [a.u.],Tacho_pulse
2.9802,1.190753054,0
2.9804,1.227771089,0
2.9806,1.344734126,0
2.9808,1.299256471,0
2.981,1.326646245,0
2.9812,1.38890514,0
2.9814,1.34520113,0
2.9816,1.303043196,0
2.9818,1.328828758,0
2.982,1.297652098,0
2.9822,1.235371284,0
2.9824,1.153214426,0
2.9826,1.244703596,0
2.9828,1.099975721,0
2.983,1.102101794,0
2.9832,1.10117724,0
2.9834,1.073365128,0
2.9836,1.041107602,0
2.9838,0.9260895976,0
2.984,0.9067265046,0
2.9842,0.87274022,0
2.9844,0.7665638254,0
2.9846,0.7594062871,0
2.9848,0.713466799,0
2.985,0.6986475529,0
2.9852,0.699492003,0
2.9854,0.6458897984,0
2.9856,0.6215805994,0
2.9858,0.5671394171,0
2.986,0.558066541,0
2.9862,0.5252927227,0
2.9864,0.5428700539,0
2.9866,0.5587061882,0
2.9868,0.460369494,0
2.987,0.4586626092,0
2.9872,0.4664039938,0
2.9874,0.4264066248,0
2.9876,0.4611015328,0
2.9878,0.4951634973,0
2.988,0.4251663723,0
2.9882,0.4532653772,0
2.9884,0.4795582112,0
2.9886,0.4470029924,0
2.9888,0.3278615026,0
2.989,0.373463179,0
2.9892,0.3622271062,0
2.9894,0.329017649,0
2.9896,0.3292768415,0
2.9898,0.2908107861,0
2.99,0.2248899963,0
2.9902,0.2009837135,0
2.9904,0.1641131696,0
2.9906,0.2440067739,0
2.9908,0.154601855,0
2.991,0.2133028183,0
2.9912,0.1295437522,0
2.9914,0.1377711417,0
2.9916,0.1853892967,0
2.9918,0.01971513472,0
2.992,0.06243657316,0
2.9922,0.006902408413,0
2.9924,-0.01517301773,0
2.9926,-0.04448854118,0
2.9928,-0.04153767698,0
2.993,-0.09451081553,0
2.9932,-0.09533729595,0
2.9934,-0.2025627925,0
2.9936,-0.128788553,0
2.9938,-0.2046823971,0
2.994,-0.2725319846,0
2.9942,-0.2385595246,0
2.9944,-0.2230304458,0
2.9946,-0.2690822914,0
2.9948,-0.2926728407,0
2.995,-0.2978480632,0
2.9952,-0.2989144485,0
2.9954,-0.3759283271,0
2.9956,-0.338538485,0
2.9958,-0.4026473166,0
2.996,-0.3419785399,0
2.9962,-0.4279729619,0
2.9964,-0.3556227571,0
2.9966,-0.4294576143,0
2.9968,-0.4463230942,0
2.997,-0.4752183184,0
2.9972,-0.5247547547,0
2.9974,-0.5214860432,0
2.9976,-0.433227326,0
2.9978,-0.5347941953,0
2.998,-0.5133826587,0
2.9982,-0.5577762697,0
2.9984,-0.607012454,0
2.9986,-0.6603467253,0
2.9988,-0.6046831081,0
2.999,-0.6162327042,0
2.9992,-0.7120509016,0
2.9994,-0.7744425078,0
2.9996,-0.6359187418,0
2.9998,-0.7895873486,0
3,-0.844033283,0
3.0002,-0.8587313533,0
3.0004,-0.8691838131,0
3.0006,-0.8828554537,0
3.0008,-0.8760190556,0
3.001,-0.9835481824,0
3.0012,-1.073539419,0
3.0014,-1.063915799,0
3.0016,-1.058212132,0
3.0018,-1.165433719,0
3.002,-1.142587289,0
3.0022,-1.261231363,0
3.0024,-1.215393346,0
3.0026,-1.241031019,0
3.0028,-1.219947378,0
3.003,-1.313384976,0
3.0032,-1.294292775,0
3.0034,-1.237578669,0
3.0036,-1.263264674,0
3.0038,-1.31671031,0
3.004,-1.312882344,0
3.0042,-1.276270233,0
3.0044,-1.248549626,0
3.0046,-1.229302188,0
3.0048,-1.12870287,0
3.005,-1.114399576,0
3.0052,-0.9959268436,0
3.0054,-1.034312284,0
3.0056,-0.9024830721,0
3.0058,-0.8435586948,0
3.006,-0.782107038,0
3.0062,-0.7154314967,0
3.0064,-0.5737105244,0
3.0066,-0.5960265033,0
3.0068,-0.4949458804,0
3.007,-0.3316529345,0
3.0072,-0.1208449522,0
3.0074,-0.09888204914,0
3.0076,-0.08311818366,0
3.0078,0.1339672813,1
3.008,0.1903424523,1
3.0082,0.2286814808,1
3.0084,0.2996456257,1
3.0086,0.4591476507,1
3.0088,0.5370136022,1
3.009,0.675159524,1
3.0092,0.6829185945,1
3.0094,0.829685174,1
3.0096,0.9276773968,1
3.0098,0.9324162143,1
3.01,0.975892397,1
3.0102,1.128972992,0
3.0104,1.101735594,0
3.0106,1.208265438,0
3.0108,1.295037184,0
3.011,1.253878667,0
3.0112,1.306107297,0
3.0114,1.311675971,0
3.0116,1.308658502,0
3.0118,1.34840157,0
3.012,1.385062119,0
3.0122,1.321475041,0
3.0124,1.332803244,0
3.0126,1.268753634,0
3.0128,1.262696565,0
3.013,1.257505015,0
3.0132,1.215315225,0
3.0134,1.184654434,0
3.0136,1.107114025,0
3.0138,1.129400023,0
3.014,1.088785356,0
3.0142,1.08150026,0
3.0144,0.9640877212,0
3.0146,0.9275297165,0
3.0148,0.9285956244,0
3.015,0.8723047078,0
3.0152,0.8363620341,0
3.0154,0.7979271562,0
3.0156,0.7175333538,0
3.0158,0.7190745094,0
3.016,0.6566445378,0
3.0162,0.6737190461,0
3.0164,0.601510025,0
3.0166,0.6391685379,0
3.0168,0.5422212382,0
3.017,0.5940578527,0
3.0172,0.530022405,0
3.0174,0.5237876202,0
3.0176,0.4661751319,0
3.0178,0.466021215,0
3.018,0.3837634985,0
3.0182,0.467500362,0
3.0184,0.474832777,0
3.0186,0.422109018,0
3.0188,0.3457269513,0
3.019,0.3806407216,0
3.0192,0.4504678392,0
3.0194,0.4180638718,0
3.0196,0.3613489008,0
3.0198,0.2996502267,0
3.02,0.3976352006,0
3.0202,0.3611503201,0
3.0204,0.2645456533,0
3.0206,0.3074583489,0
3.0208,0.3010550102,0
3.021,0.2996813838,0
3.0212,0.2334540077,0
3.0214,0.2147894447,0
3.0216,0.2579319262,0
3.0218,0.2051380726,0
3.022,0.08206377093,0
3.0222,0.1054983126,0
3.0224,0.1116857646,0
3.0226,0.0405790272,0
3.0228,-0.004952009763,0
3.023,-0.01813561556,0
3.0232,-0.04481931219,0
3.0234,-0.06548034502,0
3.0236,-0.1078050448,0
3.0238,-0.1912829752,0
3.024,-0.08128316738,0
3.0242,-0.1635058583,0
3.0244,-0.1809576964,0
3.0246,-0.2294285591,0
3.0248,-0.3200567149,0
3.025,-0.2662990207,0
3.0252,-0.2818269811,0
3.0254,-0.2823180416,0
3.0256,-0.2635836903,0
3.0258,-0.3377809713,0
3.026,-0.2744677924,0
3.0262,-0.3875678154,0
3.0264,-0.3515336166,0
3.0266,-0.4771238407,0
3.0268,-0.3278277847,0
3.027,-0.4059643717,0
3.0272,-0.4525345718,0
3.0274,-0.441251098,0
3.0276,-0.4452199544,0
3.0278,-0.3588933208,0
3.028,-0.4620328567,0
3.0282,-0.4986821691,0
3.0284,-0.447505197,0
3.0286,-0.5284697368,0
3.0288,-0.5444618533,0
3.029,-0.5195249711,0
3.0292,-0.5880726935,0
3.0294,-0.599611604,0
3.0296,-0.6026556827,0
3.0298,-0.686665293,0
3.03,-0.6598252634,0
3.0302,-0.7038572859,0
3.0304,-0.7677764625,0
3.0306,-0.7979188194,0
3.0308,-0.8246586939,0
3.031,-0.9079329878,0
3.0312,-0.9282387382,0
3.0314,-0.9291086335,0
3.0316,-0.9546414003,0
3.0318,-1.057703983,0
3.032,-1.043262721,0
3.0322,-1.107203297,0
3.0324,-1.168983486,0
3.0326,-1.156448827,0
3.0328,-1.235005739,0
3.033,-1.141368782,0
3.0332,-1.264323229,0
3.0334,-1.271450409,0
3.0336,-1.344314329,0
3.0338,-1.316938998,0
3.034,-1.300072487,0
3.0342,-1.242949917,0
3.0344,-1.315034803,0
3.0346,-1.238798671,0
3.0348,-1.33530287,0
3.035,-1.256570494,0
3.0352,-1.19766443,0
3.0354,-1.172931949,0
3.0356,-1.133872787,0
3.0358,-1.048535059,0
3.036,-1.09372786,0
3.0362,-0.9879287005,0
3.0364,-0.7977154716,0
3.0366,-0.7396477025,0
3.0368,-0.6934199538,0
3.037,-0.6991419205,0
3.0372,-0.5127987792,0
3.0374,-0.5118747289,0
3.0376,-0.3231611659,0
3.0378,-0.2485388364,0
3.038,-0.1871321771,0
3.0382,0.0212633686,0
3.0384,0.07119567511,1
3.0386,0.1803122804,1
3.0388,0.2634507138,1
3.039,0.3184200399,1
3.0392,0.420441216,1
3.0394,0.5610856621,1
3.0396,0.6688167139,1
3.0398,0.7788736444,1
3.04,0.8496214455,1
3.0402,0.8817412624,1
3.0404,0.8913628601,1
3.0406,1.032997498,1
3.0408,1.063355793,0
3.041,1.114485339,0
3.0412,1.201721831,0
3.0414,1.232624014,0
3.0416,1.298034839,0
3.0418,1.277088734,0
3.042,1.321963015,0
3.0422,1.376743419,0
3.0424,1.375894661,0
3.0426,1.288293327,0
3.0428,1.294700344,0
3.043,1.240542986,0
3.0432,1.264260128,0
3.0434,1.172482395,0
3.0436,1.152243411,0
3.0438,1.206194255,0
3.044,1.198270494,0
3.0442,1.176232727,0
3.0444,1.08423636,0
3.0446,1.057089607,0
3.0448,1.051186694,0
3.045,1.052661438,0
3.0452,0.8898304144,0
3.0454,0.8395281489,0
3.0456,0.841952769,0
3.0458,0.7351006371,0
3.046,0.7754317789,0
3.0462,0.7546750408,0
3.0464,0.698425231,0
3.0466,0.6577998772,0
3.0468,0.6285765079,0
3.047,0.6230173217,0
3.0472,0.6120181201,0
3.0474,0.5535497009,0
3.0476,0.543976423,0
3.0478,0.5361284499,0
3.048,0.5507570307,0
3.0482,0.4808381505,0
3.0484,0.4764858879,0
3.0486,0.5619590966,0
3.0488,0.4273272691,0
3.049,0.4044806493,0
3.0492,0.4399026198,0
3.0494,0.4779011274,0
3.0496,0.3887256392,0
3.0498,0.4290235994,0
3.05,0.379855426,0
3.0502,0.3876240574,0
3.0504,0.2764972848,0
3.0506,0.3671801884,0
3.0508,0.3991643828,0
3.051,0.3394167158,0
3.0512,0.2724956729,0
3.0514,0.318640874,0
3.0516,0.2265231769,0
3.0518,0.2127039208,0
3.052,0.2231078032,0
3.0522,0.2033632334,0
3.0524,0.1522411552,0
3.0526,0.193538783,0
3.0528,0.1174591704,0
3.053,0.01469536994,0
3.0532,0.1143245337,0
3.0534,0.0481477565,0
3.0536,-0.03572008105,0
3.0538,-0.1007786145,0
3.054,-0.05011345882,0
3.0542,-0.05826965243,0
3.0544,-0.06356386849,0
3.0546,-0.1151645325,0
3.0548,-0.2099364929,0
3.055,-0.2413710388,0
3.0552,-0.2055412355,0
3.0554,-0.1980060255,0
3.0556,-0.2732372007,0
3.0558,-0.2660280954,0
3.056,-0.2268010834,0
3.0562,-0.3536433858,0
3.0564,-0.3425243491,0
3.0566,-0.2568054233,0
3.0568,-0.348577302,0
3.057,-0.367243691,0
3.0572,-0.4007302379,0
3.0574,-0.4463130073,0
3.0576,-0.4753495303,0
3.0578,-0.4678984374,0
3.058,-0.4238026519,0
3.0582,-0.4167445547,0
3.0584,-0.4924854014,0
3.0586,-0.4687830407,0
3.0588,-0.4876279215,0
3.059,-0.5459580297,0
3.0592,-0.5440851832,0
3.0594,-0.5124909691,0
3.0596,-0.5747743341,0
3.0598,-0.6259021061,0
3.06,-0.5950542314,0
3.0602,-0.6616462257,0
3.0604,-0.6990080096,0
3.0606,-0.7141140828,0
3.0608,-0.7325698837,0
3.061,-0.82284168,0
3.0612,-0.7616711592,0
3.0614,-0.859338484,0
3.0616,-0.923890507,0
3.0618,-0.9236442245,0
3.062,-0.8909509637,0
3.0622,-1.036471044,0
3.0624,-1.032238343,0
3.0626,-1.074723948,0
3.0628,-1.162072877,0
3.063,-1.183091679,0
3.0632,-1.200987407,0
3.0634,-1.249637514,0
3.0636,-1.274993076,0
3.0638,-1.249542954,0
3.064,-1.248304549,0
3.0642,-1.365843342,0
3.0644,-1.319988966,0
3.0646,-1.234608782,0
3.0648,-1.323871657,0
3.065,-1.296011227,0
3.0652,-1.289716338,0
3.0654,-1.207110627,0
3.0656,-1.172107167,0
3.0658,-1.155395101,0
3.066,-1.093113586,0
3.0662,-1.030163142,0
3.0664,-1.001314019,0
3.0666,-0.9573596163,0
3.0668,-0.9209739712,0
3.067,-0.8502043985,0
3.0672,-0.7791254225,0
3.0674,-0.6203791943,0
3.0676,-0.5612411936,0
3.0678,-0.4347394202,0
3.068,-0.3371271543,0
3.0682,-0.1532866458,0
3.0684,-0.1560542916,0
3.0686,-0.0730261242,0
3.0688,0.07514011711,1
3.069,0.1506322605,1
3.0692,0.2711198866,1
3.0694,0.3373725149,1
3.0696,0.5211077129,1
3.0698,0.5741509576,1
3.07,0.6601734122,1
3.0702,0.7447649796,1
3.0704,0.7997361781,1
3.0706,0.8475760849,1
3.0708,0.9278668831,1
3.071,1.013534881,1
3.0712,1.130608309,0
3.0714,1.179785267,0
3.0716,1.126070607,0
3.0718,1.269760449,0
3.072,1.336202213,0
3.0722,1.261611334,0
3.0724,1.309965416,0
3.0726,1.329143597,0
3.0728,1.335360639,0
3.073,1.275894011,0
3.0732,1.290991671,0
3.0734,1.297308774,0
3.0736,1.251743215,0
3.0738,1.221167448,0
3.074,1.233447468,0
3.0742,1.234944409,0
3.0744,1.056096912,0
3.0746,1.098939462,0
3.0748,1.08065023,0
3.075,1.064379365,0
3.0752,0.9858137675,0
3.0754,0.914750379,0
3.0756,0.9548739059,0
3.0758,0.8947603132,0
3.076,0.8492523924,0
3.0762,0.8190622379,0
3.0764,0.7621474604,0
3.0766,0.800126319,0
3.0768,0.7162630971,0
3.077,0.6182473234,0
3.0772,0.6728906622,0
3.0774,0.56875505,0
3.0776,0.5857863468,0
3.0778,0.5645567791,0
3.078,0.4822470496,0
3.0782,0.4797494391,0
3.0784,0.5426263308,0
3.0786,0.4833356279,0
3.0788,0.534201695,0
3.079,0.3871932858,0
3.0792,0.4799256699,0
3.0794,0.4243011473,0
3.0796,0.4518897655,0
3.0798,0.4119648017,0
3.08,0.3593486746,0
3.0802,0.3430966935,0
3.0804,0.4193997815,0
3.0806,0.2954090643,0
3.0808,0.2890220232,0
3.081,0.3773129136,0
3.0812,0.3701599369,0
3.0814,0.2925803164,0
3.0816,0.2211720623,0
3.0818,0.322131312,0
3.082,0.1843911409,0
3.0822,0.2450741238,0
3.0824,0.2474367502,0
3.0826,0.1091103226,0
3.0828,0.09184787935,0
3.083,0.08270432813,0
3.0832,0.06363453674,0
3.0834,0.1199343204,0
3.0836,0.01150634131,0
3.0838,0.02276332841,0
3.084,0.04904313212,0
3.0842,-0.1221068075,0
3.0844,-0.1429808763,0
3.0846,-0.1455830439,0
3.0848,-0.1666664767,0
3.085,-0.1519177636,0
3.0852,-0.2324456657,0
3.0854,-0.2029231871,0
3.0856,-0.2176347609,0
3.0858,-0.2824596229,0
3.086,-0.2845841626,0
3.0862,-0.3096633839,0
3.0864,-0.3725106596,0
3.0866,-0.2956332419,0
3.0868,-0.291165556,0
3.087,-0.3220844524,0
3.0872,-0.3972763849,0
3.0874,-0.4147889291,0
3.0876,-0.3979599704,0
3.0878,-0.4513678705,0
3.088,-0.4332138885,0
3.0882,-0.4629737799,0
3.0884,-0.4470486011,0
3.0886,-0.5076012741,0
3.0888,-0.4446228033,0
3.089,-0.5002521565,0
3.0892,-0.5450772332,0
3.0894,-0.4819800719,0
3.0896,-0.552553819,0
3.0898,-0.5848414689,0
3.09,-0.6166840074,0
3.0902,-0.5934940009,0
3.0904,-0.6889221685,0
3.0906,-0.6388452031,0
3.0908,-0.6563136709,0
3.091,-0.7050242519,0
3.0912,-0.777131811,0
3.0914,-0.8519225199,0
3.0916,-0.8265716395,0
3.0918,-0.898947884,0
3.092,-0.9738717658,0
3.0922,-0.9182256186,0
3.0924,-1.032873826,0
3.0926,-1.04977414,0
3.0928,-1.08405985,0
3.093,-1.049282572,0
3.0932,-1.166760381,0
3.0934,-1.254293751,0
3.0936,-1.248134841,0
3.0938,-1.275463539,0
3.094,-1.349167931,0
3.0942,-1.248547601,0
3.0944,-1.203065709,0
3.0946,-1.271630286,0
3.0948,-1.339427799,0
3.095,-1.275523457,0
3.0952,-1.3421358,0
3.0954,-1.224529185,0
3.0956,-1.280476158,0
3.0958,-1.247572345,0
3.096,-1.153864856,0
3.0962,-1.11740441,0
3.0964,-1.054102493,0
3.0966,-0.9901737676,0
3.0968,-0.9056151247,0
3.097,-0.8840765297,0
3.0972,-0.847981099,0
3.0974,-0.7827075912,0
3.0976,-0.6224425556,0
3.0978,-0.4578119521,0
3.098,-0.4049772952,0
3.0982,-0.3393002692,0
3.0984,-0.2099155975,0
3.0986,-0.09409583972,0
3.0988,-0.07109997942,0
3.099,0.1114675916,1
3.0992,0.1946326728,1
3.0994,0.2500375197,1
3.0996,0.3517128523,1
3.0998,0.4474454878,1
3.1,0.5902223967,1
3.1002,0.7631247899,1
3.1004,0.6940578609,1
3.1006,0.809905853,1
3.1008,0.8434709148,1
3.101,0.9559192411,1
3.1012,0.9773476869,1
3.1014,1.126903837,0
3.1016,1.146614647,0
3.1018,1.166224116,0
3.102,1.219275064,0
3.1022,1.29865441,0
3.1024,1.298959097,0
3.1026,1.257984483,0
3.1028,1.29785455,0
3.103,1.227218432,0
3.1032,1.289190562,0
3.1034,1.230852055,0
3.1036,1.25099298,0
3.1038,1.289670421,0
3.104,1.218504203,0
3.1042,1.179571209,0
3.1044,1.17912477,0
3.1046,1.140118496,0
3.1048,1.104434965,0
3.105,1.017816094,0
3.1052,1.08281931,0
3.1054,1.019049928,0
3.1056,0.9630447368,0
3.1058,0.8984529397,0
3.106,0.8173263142,0
3.1062,0.9021669109,0
3.1064,0.8086217153,0
3.1066,0.6736657556,0
3.1068,0.7385967829,0
3.107,0.641278623,0
3.1072,0.6702501789,0
3.1074,0.5299538972,0
3.1076,0.5815415958,0
3.1078,0.5329023112,0
3.108,0.5783885479,0
3.1082,0.5643619868,0
3.1084,0.4956902645,0
3.1086,0.5471781771,0
3.1088,0.5041132699,0
3.109,0.5194568955,0
3.1092,0.4026478953,0
3.1094,0.4202246394,0
3.1096,0.3575811879,0
3.1098,0.3985179048,0
3.11,0.4253858741,0
3.1102,0.4097486465,0
3.1104,0.4225476234,0
3.1106,0.4098948048,0
3.1108,0.3312935655,0
3.111,0.3565414281,0
3.1112,0.3410671509,0
3.1114,0.3695474125,0
3.1116,0.2769978346,0
3.1118,0.2307079686,0
3.112,0.2365213956,0
3.1122,0.1942417816,0
3.1124,0.2061741271,0
3.1126,0.1904027227,0
3.1128,0.2535280174,0
3.113,0.1199152456,0
3.1132,0.1117515149,0
3.1134,-0.007240121386,0
3.1136,0.07122039475,0
3.1138,0.0008427068014,0
3.114,-0.04176006731,0
3.1142,-0.1108992828,0
3.1144,-0.06030595838,0
3.1146,-0.1754683532,0
3.1148,-0.1338044804,0
3.115,-0.1455487048,0
3.1152,-0.2133024462,0
3.1154,-0.138321163,0
3.1156,-0.2217408916,0
3.1158,-0.3077288151,0
3.116,-0.2105491008,0
3.1162,-0.1970349068,0
3.1164,-0.3718321911,0
3.1166,-0.3304872518,0
3.1168,-0.3278560547,0
3.117,-0.356647819,0
3.1172,-0.330151374,0
3.1174,-0.3749341397,0
3.1176,-0.3839125819,0
3.1178,-0.3753057484,0
3.118,-0.4732460571,0
3.1182,-0.437535042,0
3.1184,-0.5350304407,0
3.1186,-0.4960039527,0
3.1188,-0.5137030473,0
3.119,-0.5051106303,0
3.1192,-0.4757683308,0
3.1194,-0.5416118421,0
3.1196,-0.5213787645,0
3.1198,-0.5827694058,0
3.12,-0.6688167425,0
3.1202,-0.6513671468,0
3.1204,-0.6684481214,0
3.1206,-0.6825294168,0
3.1208,-0.6694999322,0
3.121,-0.7326129074,0
3.1212,-0.7563678285,0
3.1214,-0.8620908366,0
3.1216,-0.8113882485,0
3.1218,-0.8173056758,0
3.122,-0.9314494333,0
3.1222,-0.9325153298,0
3.1224,-1.005854587,0
3.1226,-1.052499724,0
3.1228,-1.088761642,0
3.123,-1.099113803,0
3.1232,-1.204070011,0
3.1234,-1.178295186,0
3.1236,-1.244492645,0
3.1238,-1.203060174,0
3.124,-1.294972172,0
3.1242,-1.294504394,0
3.1244,-1.340270367,0
3.1246,-1.290376816,0
3.1248,-1.258890033,0
3.125,-1.401967502,0
3.1252,-1.279887896,0
3.1254,-1.28547024,0
3.1256,-1.248419448,0
3.1258,-1.236555412,0
3.126,-1.212146008,0
3.1262,-1.085067023,0
3.1264,-1.078919599,0
3.1266,-1.062274847,0
3.1268,-0.9845157847,0
3.127,-0.9364942844,0
3.1272,-0.7641147876,0
3.1274,-0.6986449577,0
3.1276,-0.7041804587,0
3.1278,-0.5727015496,0
3.128,-0.4453469118,0
3.1282,-0.3350763938,0
3.1284,-0.2454883471,0
3.1286,-0.1673541821,0
3.1288,-0.02618988124,0
3.129,0.07349217166,1
3.1292,0.1511813104,1
3.1294,0.303911363,1
3.1296,0.3474309696,1
3.1298,0.4222763859,1
3.13,0.5407986758,1
3.1302,0.7391573495,1
3.1304,0.7306308467,1
3.1306,0.8276073496,1
3.1308,0.8746115437,1
3.131,0.9924007508,1
3.1312,0.9961280163,1
3.1314,1.050994872,0
3.1316,1.119413999,0
3.1318,1.118933393,0
3.132,1.175919309,0
3.1322,1.302149958,0
3.1324,1.298853499,0
3.1326,1.316068044,0
3.1328,1.286023913,0
3.133,1.318372696,0
3.1332,1.242884472,0
3.1334,1.300255653,0
3.1336,1.28245264,0
3.1338,1.214279049,0
3.134,1.206357336,0
3.1342,1.174395455,0
3.1344,1.22590562,0
3.1346,1.102363186,0
3.1348,1.056303449,0
3.135,1.110181908,0
3.1352,1.049762835,0
3.1354,0.9410913303,0
3.1356,0.9711161568,0
3.1358,0.9225920646,0
3.136,0.8986314966,0
3.1362,0.794696625,0
3.1364,0.7967247843,0
3.1366,0.7308823905,0
3.1368,0.7818037669,0
3.137,0.6220211706,0
3.1372,0.6073913788,0
3.1374,0.6129722372,0
3.1376,0.5654125606,0
3.1378,0.5541163933,0
3.138,0.5869902913,0
3.1382,0.527177967,0
3.1384,0.5184584341,0
3.1386,0.5639256454,0
3.1388,0.4294456234,0
3.139,0.5467325878,0
3.1392,0.4022785539,0
3.1394,0.4141907578,0
3.1396,0.4473064297,0
3.1398,0.4566576705,0
3.14,0.4021463129,0
3.1402,0.4681562228,0
3.1404,0.2577683545,0
3.1406,0.3864263028,0
3.1408,0.3889391867,0
3.141,0.4127104989,0
3.1412,0.3613464949,0
3.1414,0.3310764905,0
3.1416,0.3375564121,0
3.1418,0.2320187359,0
3.142,0.2041771304,0
3.1422,0.217438485,0
3.1424,0.1808665859,0
3.1426,0.08858047122,0
3.1428,0.1357931586,0
3.143,0.1335182873,0
3.1432,0.1235629105,0
3.1434,0.09191308827,0
3.1436,0.01862772897,0
3.1438,-0.009512388186,0
3.144,-0.06686228968,0
3.1442,-0.0592196896,0
3.1444,-0.1818991205,0
3.1446,-0.08548080026,0
3.1448,-0.1652006692,0
3.145,-0.1641900509,0
3.1452,-0.1846547293,0
3.1454,-0.1912856779,0
3.1456,-0.2342201588,0
3.1458,-0.186131808,0
3.146,-0.3271058379,0
3.1462,-0.341044525,0
3.1464,-0.3343038272,0
3.1466,-0.3415322358,0
3.1468,-0.3655533346,0
3.147,-0.3663347285,0
3.1472,-0.4186705647,0
3.1474,-0.2847621702,0
3.1476,-0.3690920864,0
3.1478,-0.4488849394,0
3.148,-0.4371199567,0
3.1482,-0.4390859434,0
3.1484,-0.4934692514,0
3.1486,-0.441536508,0
3.1488,-0.5487927603,0
3.149,-0.4584088058,0
3.1492,-0.5173357529,0
3.1494,-0.5461451735,0
3.1496,-0.5053146728,0
3.1498,-0.6239784486,0
3.15,-0.5616003554,0
3.1502,-0.639108074,0
3.1504,-0.6245406521,0
3.1506,-0.6819322524,0
3.1508,-0.7100693539,0
3.151,-0.7516113931,0
3.1512,-0.7496858539,0
3.1514,-0.8728606306,0
3.1516,-0.8871544166,0
3.1518,-0.8819822864,0
3.152,-0.9390027008,0
3.1522,-0.996540616,0
3.1524,-1.064585698,0
3.1526,-1.091914473,0
3.1528,-1.179032595,0
3.153,-1.148974427,0
3.1532,-1.149701975,0
3.1534,-1.221598006,0
3.1536,-1.228767046,0
3.1538,-1.262591978,0
3.154,-1.268521862,0
3.1542,-1.267919791,0
3.1544,-1.359540177,0
3.1546,-1.34352304,0
3.1548,-1.27898116,0
3.155,-1.340669412,0
3.1552,-1.238395387,0
3.1554,-1.288332771,0
3.1556,-1.192920679,0
3.1558,-1.148754883,0
3.156,-1.158683206,0
3.1562,-1.083955249,0
3.1564,-1.096831061,0
3.1566,-0.9092735829,0
3.1568,-0.9036164007,0
3.157,-0.851817133,0
3.1572,-0.6618216851,0
3.1574,-0.6467563765,0
3.1576,-0.4973753469,0
3.1578,-0.4424732842,0
3.158,-0.3343737005,0
3.1582,-0.2282822162,0
3.1584,-0.2163685215,0
3.1586,-0.03004997687,0
3.1588,0.1185804814,1
3.159,0.1223714117,1
3.1592,0.2987400389,1
3.1594,0.3975689319,1
3.1596,0.4400868238,1
3.1598,0.5234191174,1
3.16,0.7017614896,1
3.1602,0.76350141,1
3.1604,0.8968436907,1
3.1606,0.9158210118,1
3.1608,0.9932170887,1
3.161,1.0720268,1
3.1612,1.151524419,0
3.1614,1.186540322,0
3.1616,1.276543801,0
3.1618,1.271201603,0
3.162,1.316736499,0
3.1622,1.306439526,0
3.1624,1.285883745,0
3.1626,1.309251526,0
3.1628,1.348307928,0
3.163,1.217408391,0
3.1632,1.35262003,0
3.1634,1.232138205,0
3.1636,1.254969184,0
3.1638,1.150947212,0
3.164,1.213975329,0
3.1642,1.195813424,0
3.1644,1.128540417,0
3.1646,1.063285536,0
3.1648,1.050159259,0
3.165,0.9919875589,0
3.1652,0.9598438708,0
3.1654,0.9530032752,0
3.1656,0.8986094084,0
3.1658,0.9035262616,0
3.166,0.8142481678,0
3.1662,0.7760218464,0
3.1664,0.7052687209,0
3.1666,0.6918744059,0
3.1668,0.6843408644,0
3.167,0.5734971243,0
3.1672,0.6545706096,0
3.1674,0.5709513277,0
3.1676,0.6059526283,0
3.1678,0.5602073329,0
3.168,0.5671292873,0
3.1682,0.4650448339,0
3.1684,0.5166086428,0
3.1686,0.4727573456,0
3.1688,0.3733249583,0
3.169,0.3888066858,0
3.1692,0.4435893842,0
3.1694,0.391236986,0
3.1696,0.4031374245,0
3.1698,0.3168337862,0
3.17,0.4304801474,0
3.1702,0.3885742569,0
3.1704,0.3932927709,0
3.1706,0.3192587967,0
3.1708,0.3235237961,0
3.171,0.3095685125,0
3.1712,0.3214681285,0
3.1714,0.2839687816,0
3.1716,0.2142238912,0
3.1718,0.3494270985,0
3.172,0.246544073,0
3.1722,0.2511574424,0
3.1724,0.1590259974,0
3.1726,0.1385177404,0
3.1728,0.059101417,0
3.173,0.01906390832,0
3.1732,0.03472338995,0
3.1734,-0.03653613637,0
3.1736,0.03618983778,0
3.1738,-0.02169507893,0
3.174,-0.07567706853,0
3.1742,-0.06068205652,0
3.1744,-0.1416070214,0
3.1746,-0.2336906621,0
3.1748,-0.1494921395,0
3.175,-0.1554028252,0
3.1752,-0.2406222727,0
3.1754,-0.2781450998,0
3.1756,-0.3227092637,0
3.1758,-0.2250010902,0
3.176,-0.3584047669,0
3.1762,-0.2812990995,0
3.1764,-0.406752523,0
3.1766,-0.4023916476,0
3.1768,-0.3937667226,0
3.177,-0.3623704504,0
3.1772,-0.3591719995,0
3.1774,-0.3936432277,0
3.1776,-0.4742778637,0
3.1778,-0.4977188243,0
3.178,-0.4288011585,0
3.1782,-0.4218787288,0
3.1784,-0.4931762942,0
3.1786,-0.5343556459,0
3.1788,-0.5028130274,0
3.179,-0.6011349482,0
3.1792,-0.6056900131,0
3.1794,-0.614256688,0
3.1796,-0.6681148354,0
3.1798,-0.6691155179,0
3.18,-0.6425572278,0
3.1802,-0.6555707461,0
3.1804,-0.7124656817,0
